age,job,balance,loan,day,month,pdays,previous,ifCreatedAccount,ifCreditExists
43,3,275,0,25,8,-1,0,0,0
50,6,-300,1,25,8,-1,0,0,0
33,3,0,0,25,8,-1,0,0,0
60,2,-311,0,25,8,-1,0,0,1
46,1,1272,0,25,8,-1,0,0,0
34,10,43,0,25,8,-1,0,0,0
47,1,85,0,25,8,-1,0,0,0
30,2,73,0,25,8,-1,0,0,0
48,1,193,1,25,8,-1,0,0,0
33,3,6,0,25,8,-1,0,0,0
35,2,0,0,25,8,-1,0,0,0
50,2,1396,0,25,8,-1,0,1,0
34,2,15,0,25,8,-1,0,0,0
48,12,558,0,25,8,-1,0,0,0
32,2,776,0,25,8,-1,0,0,0
54,1,2255,0,25,8,-1,0,0,0
52,3,141,0,25,8,-1,0,0,0
31,2,0,0,25,8,-1,0,0,0
32,2,251,0,25,8,-1,0,0,0
49,1,-117,0,25,8,-1,0,0,0
38,2,162,0,25,8,-1,0,0,0
33,8,-886,1,25,8,-1,0,0,0
55,2,1498,0,25,8,-1,0,0,0
47,3,157,0,25,8,-1,0,0,0
35,3,-816,0,25,8,-1,0,0,0
31,3,105,0,25,8,-1,0,0,0
56,2,154,0,25,8,-1,0,0,0
39,7,454,0,25,8,-1,0,0,0
30,2,4874,0,25,8,-1,0,0,0
52,3,306,0,25,8,-1,0,0,0
51,9,1052,0,25,8,-1,0,0,0
59,6,255,1,25,8,-1,0,0,0
34,3,6742,0,25,8,-1,0,0,0
33,3,31,1,25,8,-1,0,0,0
55,5,269,0,25,8,-1,0,0,0
34,2,280,0,25,8,-1,0,0,0
51,5,135,0,25,8,-1,0,0,0
32,3,309,1,25,8,-1,0,0,0
53,3,925,0,25,8,-1,0,1,0
35,2,0,0,25,8,-1,0,0,0
57,6,49,1,25,8,-1,0,0,0
42,3,827,0,25,8,-1,0,0,0
32,2,1882,0,25,8,-1,0,1,0
33,2,130,0,25,8,-1,0,0,0
44,2,792,0,25,8,-1,0,1,0
41,2,1064,0,25,8,-1,0,0,0
36,2,1841,0,25,8,-1,0,0,0
40,2,24450,0,25,8,-1,0,0,0
40,3,103,0,25,8,-1,0,0,0
45,1,1335,0,25,8,-1,0,0,0
31,2,29230,0,25,8,-1,0,0,0
48,5,337,0,25,8,-1,0,0,0
33,3,79,0,25,8,-1,0,0,0
39,2,355,0,25,8,-1,0,0,0
55,3,61,1,25,8,-1,0,0,0
31,3,518,0,25,8,-1,0,0,0
30,2,4213,0,25,8,-1,0,0,0
31,3,1051,0,25,8,-1,0,0,0
32,3,230,0,25,8,-1,0,0,0
54,2,3777,0,25,8,-1,0,0,0
45,1,179,0,25,8,-1,0,0,0
56,5,17,1,25,8,-1,0,0,0
30,3,276,1,25,8,-1,0,0,0
57,3,109,0,25,8,-1,0,0,0
58,2,657,0,25,8,-1,0,0,0
55,1,2275,0,25,8,-1,0,0,0
31,3,244,0,25,8,-1,0,0,0
47,1,259,0,25,8,-1,0,0,0
31,8,95,0,25,8,-1,0,0,0
59,2,6144,0,25,8,-1,0,0,0
40,10,34,0,25,8,-1,0,0,0
52,3,981,0,25,8,-1,0,0,0
47,1,799,0,25,8,-1,0,0,0
47,1,162,0,25,8,-1,0,1,1
41,3,63,0,25,8,-1,0,0,0
45,5,222,0,25,8,-1,0,0,0
32,2,1900,0,25,8,-1,0,0,0
32,2,3367,0,25,8,-1,0,0,0
38,3,0,0,25,8,-1,0,0,0
32,3,255,1,25,8,-1,0,0,0
30,2,420,0,25,8,-1,0,0,0
45,3,285,0,25,8,-1,0,0,0
46,1,185,0,25,8,-1,0,0,0
31,2,166,0,25,8,-1,0,0,0
30,2,0,0,25,8,-1,0,0,0
52,2,3163,0,25,8,-1,0,0,0
31,3,23,0,25,8,-1,0,0,0
35,3,31,0,25,8,-1,0,0,0
49,3,5244,0,25,8,-1,0,0,0
51,7,1242,0,25,8,-1,0,0,0
48,5,4300,1,25,8,-1,0,0,0
34,2,224,0,25,8,-1,0,0,0
49,4,272,1,25,8,-1,0,0,0
34,3,354,0,25,8,-1,0,0,0
54,2,1451,0,25,8,-1,0,0,0
54,2,1331,0,25,8,-1,0,0,0
34,2,94,0,25,8,-1,0,0,0
43,2,778,0,25,8,-1,0,0,0
48,4,44,1,25,8,-1,0,0,0
38,3,46,0,25,8,-1,0,0,0
57,10,1303,0,25,8,-1,0,0,0
59,1,0,0,25,8,-1,0,0,0
39,3,0,0,25,8,-1,0,0,0
49,2,338,0,25,8,-1,0,0,0
51,5,917,0,25,8,-1,0,0,0
34,3,1035,0,25,8,-1,0,1,0
31,3,0,0,25,8,-1,0,0,0
51,6,746,0,25,8,-1,0,1,0
34,2,333,0,26,8,-1,0,0,0
50,2,161,0,26,8,-1,0,0,0
38,2,93,0,26,8,-1,0,0,0
44,1,268,0,26,8,-1,0,0,0
40,8,50,0,26,8,-1,0,0,0
44,2,3674,0,26,8,-1,0,0,0
42,2,0,0,26,8,-1,0,0,0
30,3,1499,0,26,8,-1,0,0,0
41,2,771,0,26,8,-1,0,0,0
51,2,9864,0,26,8,-1,0,0,0
42,2,295,0,26,8,-1,0,0,0
57,3,437,0,26,8,-1,0,0,0
39,3,807,1,26,8,-1,0,0,0
32,2,2536,0,26,8,-1,0,1,0
34,11,1322,0,26,8,-1,0,0,0
53,1,392,0,26,8,-1,0,0,0
60,12,17297,0,26,8,-1,0,1,0
54,1,7073,0,26,8,-1,0,0,0
61,2,7935,0,26,8,-1,0,0,0
52,1,1401,0,26,8,-1,0,0,0
52,3,526,1,26,8,-1,0,0,0
37,2,675,0,26,8,-1,0,0,0
47,4,175,0,26,8,-1,0,0,0
33,3,0,0,26,8,-1,0,0,0
35,3,973,0,26,8,-1,0,0,0
37,7,111,0,26,8,-1,0,0,0
32,3,39,0,26,8,-1,0,0,0
35,3,5535,0,26,8,-1,0,0,0
46,4,22,0,26,8,-1,0,1,0
41,2,2251,0,26,8,-1,0,0,0
37,3,1578,1,26,8,-1,0,0,0
51,3,87,0,26,8,-1,0,0,0
51,2,292,0,26,8,-1,0,0,0
45,1,2,0,26,8,-1,0,0,0
35,2,1285,0,26,8,-1,0,0,0
58,6,1,0,26,8,-1,0,0,0
53,1,18,0,26,8,-1,0,0,0
54,2,2625,0,26,8,-1,0,0,0
39,2,309,0,26,8,-1,0,0,0
32,3,409,1,26,8,-1,0,0,0
35,2,714,0,26,8,-1,0,0,0
48,2,0,0,26,8,-1,0,0,0
30,3,10,0,26,8,-1,0,0,0
49,4,0,0,26,8,-1,0,0,0
31,3,7005,0,26,8,-1,0,0,0
51,1,19,0,26,8,-1,0,0,0
43,3,1326,0,26,8,-1,0,0,0
47,3,32,1,26,8,-1,0,0,0
34,2,250,0,26,8,-1,0,0,0
56,10,0,0,26,8,-1,0,0,0
53,3,206,0,26,8,-1,0,0,0
46,3,1596,0,26,8,-1,0,0,0
33,3,-370,0,26,8,-1,0,0,0
33,2,0,0,26,8,-1,0,0,0
34,2,436,0,26,8,-1,0,0,0
39,10,0,0,26,8,-1,0,0,0
33,3,659,0,26,8,-1,0,0,0
51,4,50,0,26,8,-1,0,0,0
51,1,176,1,26,8,-1,0,0,0
49,9,50,0,26,8,-1,0,0,0
41,3,1413,0,26,8,-1,0,0,0
57,3,31,1,26,8,-1,0,0,0
44,2,-11,0,26,8,-1,0,0,1
51,5,276,0,26,8,-1,0,0,0
52,1,60,1,26,8,-1,0,0,0
31,8,-231,0,26,8,-1,0,0,0
38,10,21,0,26,8,-1,0,0,0
38,3,-6,0,26,8,-1,0,0,0
54,3,446,0,26,8,-1,0,0,0
42,12,222,0,26,8,-1,0,0,0
47,1,0,0,26,8,-1,0,0,0
35,3,7838,0,26,8,-1,0,0,0
49,1,3478,0,26,8,-1,0,0,0
33,3,121,0,26,8,-1,0,0,0
31,2,0,0,26,8,-1,0,0,0
45,3,0,0,26,8,-1,0,0,0
55,2,-612,0,26,8,-1,0,0,0
30,2,15,1,26,8,-1,0,0,0
43,2,17555,0,26,8,-1,0,0,0
45,2,-190,1,26,8,-1,0,0,1
54,2,0,0,26,8,-1,0,0,0
31,3,218,0,26,8,-1,0,0,0
48,3,0,0,26,8,-1,0,0,0
60,6,1396,1,26,8,-1,0,0,0
38,3,0,0,26,8,-1,0,0,0
32,3,0,0,26,8,-1,0,0,0
36,3,4644,0,26,8,-1,0,0,0
43,2,-166,1,26,8,-1,0,0,0
51,1,6343,0,26,8,-1,0,0,0
48,3,2688,1,26,8,-1,0,0,0
54,3,965,0,26,8,-1,0,0,0
30,2,19,0,26,8,-1,0,0,0
59,2,3096,0,26,8,-1,0,0,0
34,3,94,0,26,8,-1,0,0,0
40,3,0,0,26,8,-1,0,0,0
32,3,316,0,26,8,-1,0,0,0
59,6,0,0,26,8,-1,0,0,0
35,3,0,0,26,8,-1,0,0,0
55,1,630,0,26,8,-1,0,0,0
47,1,0,0,26,8,-1,0,0,0
46,1,3,0,26,8,-1,0,0,0
56,3,272,0,26,8,-1,0,0,0
47,2,414,0,26,8,-1,0,0,0
45,2,0,0,26,8,-1,0,0,0
31,2,29,0,26,8,-1,0,0,0
45,1,512,0,26,8,-1,0,0,0
31,3,17,0,26,8,-1,0,0,0
35,3,188,0,26,8,-1,0,0,0
44,2,813,0,26,8,-1,0,0,0
44,2,1752,0,26,8,-1,0,0,0
33,2,0,0,26,8,-1,0,0,0
55,6,273,0,26,8,-1,0,0,0
54,4,19,0,26,8,-1,0,0,0
53,3,0,0,26,8,-1,0,0,0
37,3,827,1,26,8,-1,0,0,0
40,2,0,0,26,8,-1,0,0,0
36,2,1313,0,26,8,-1,0,0,0
47,5,1764,1,26,8,-1,0,0,0
49,1,1219,0,26,8,-1,0,0,0
31,3,798,0,26,8,-1,0,0,0
41,2,725,0,26,8,-1,0,0,0
42,2,154,0,26,8,-1,0,0,0
49,5,0,0,26,8,-1,0,0,0
52,5,431,0,26,8,-1,0,0,0
30,3,9645,1,26,8,-1,0,0,0
32,2,5167,0,26,8,-1,0,0,0
47,5,612,0,26,8,-1,0,0,0
58,1,0,0,26,8,-1,0,0,0
33,2,0,0,26,8,-1,0,0,0
36,2,0,0,26,8,-1,0,0,0
30,3,73,1,26,8,-1,0,0,0
60,1,11,0,26,8,-1,0,0,0
48,2,0,0,26,8,-1,0,0,0
31,4,-51,1,26,8,-1,0,0,1
46,1,588,0,26,8,-1,0,0,0
51,3,-471,0,26,8,-1,0,0,0
50,1,579,0,26,8,-1,0,0,0
41,3,231,0,26,8,-1,0,1,0
59,3,2,0,26,8,-1,0,0,0
33,3,3773,0,26,8,-1,0,0,0
32,2,-55,0,26,8,-1,0,0,0
35,4,6,0,26,8,-1,0,0,0
44,3,608,0,26,8,-1,0,0,0
37,2,9,0,26,8,-1,0,0,0
60,6,5,0,26,8,-1,0,0,0
42,2,145,0,26,8,-1,0,0,0
53,2,0,0,26,8,-1,0,0,0
47,1,0,0,26,8,-1,0,0,0
49,2,108,0,26,8,-1,0,0,0
33,2,544,1,26,8,-1,0,0,0
35,2,0,0,26,8,-1,0,0,0
47,1,581,0,26,8,-1,0,0,0
38,2,0,0,26,8,-1,0,0,0
38,2,0,0,26,8,-1,0,0,0
35,2,38,0,26,8,-1,0,0,0
48,2,4852,0,26,8,-1,0,0,0
42,3,275,0,26,8,-1,0,0,0
47,7,1245,0,26,8,-1,0,0,0
35,2,841,0,26,8,-1,0,0,0
52,2,83,0,26,8,-1,0,1,0
30,2,471,0,26,8,-1,0,0,1
35,3,79,0,26,8,-1,0,0,0
42,2,1243,0,26,8,-1,0,1,0
45,3,34,0,26,8,-1,0,0,0
48,2,2537,0,26,8,-1,0,0,0
47,5,284,0,26,8,-1,0,0,0
60,2,0,0,26,8,-1,0,0,0
44,2,254,0,26,8,-1,0,0,0
46,5,301,0,26,8,-1,0,0,0
56,3,0,0,26,8,-1,0,0,0
50,1,1617,0,26,8,-1,0,0,0
31,7,3220,0,26,8,-1,0,0,0
32,3,-5,1,26,8,-1,0,0,0
35,2,231,0,26,8,-1,0,0,0
32,2,5,0,26,8,-1,0,0,1
41,2,236,0,26,8,-1,0,0,0
52,7,385,1,26,8,-1,0,0,0
48,2,505,0,26,8,-1,0,0,0
43,3,10,0,26,8,-1,0,0,0
37,2,-533,0,26,8,-1,0,0,0
30,3,7,0,26,8,-1,0,0,0
35,2,71,1,26,8,-1,0,0,0
37,2,725,0,26,8,-1,0,0,0
33,3,2362,0,26,8,-1,0,0,0
45,4,434,0,26,8,-1,0,0,0
34,2,4687,0,26,8,-1,0,0,0
50,1,370,0,26,8,-1,0,0,0
35,2,0,0,26,8,-1,0,0,0
39,3,3867,0,26,8,-1,0,0,0
33,3,362,1,26,8,-1,0,0,0
60,4,41,0,26,8,-1,0,0,0
34,2,297,0,26,8,-1,0,0,0
36,8,219,0,26,8,-1,0,0,0
31,2,0,0,26,8,-1,0,0,0
33,3,487,0,26,8,-1,0,0,0
49,7,0,0,26,8,-1,0,0,0
42,10,0,0,26,8,-1,0,0,0
51,5,10150,0,26,8,-1,0,0,0
57,5,1113,0,26,8,-1,0,0,0
31,2,392,0,26,8,-1,0,0,0
55,7,0,0,26,8,-1,0,0,1
33,3,469,0,26,8,-1,0,0,0
45,2,22815,0,26,8,-1,0,0,0
39,2,1092,0,26,8,-1,0,0,0
36,2,23,0,26,8,-1,0,0,0
32,2,0,0,26,8,-1,0,0,0
34,3,1974,0,26,8,-1,0,0,0
30,3,1271,0,26,8,-1,0,0,0
31,3,25,0,26,8,-1,0,0,0
31,4,734,0,26,8,-1,0,0,0
52,7,517,0,26,8,-1,0,0,0
44,2,0,0,26,8,-1,0,0,0
31,9,7744,0,26,8,-1,0,0,0
45,1,0,0,26,8,-1,0,0,0
30,2,21,0,26,8,-1,0,0,0
39,3,69,0,26,8,-1,0,0,0
37,3,-274,0,26,8,-1,0,0,0
46,2,326,0,26,8,-1,0,0,0
58,5,382,0,26,8,-1,0,0,0
31,2,1,0,26,8,-1,0,0,0
38,3,257,0,26,8,-1,0,0,0
32,2,631,0,26,8,-1,0,0,0
30,3,893,0,26,8,-1,0,0,0
34,3,1005,0,26,8,-1,0,0,0
35,3,915,1,26,8,-1,0,0,0
46,5,12,0,26,8,-1,0,0,0
56,4,370,0,26,8,-1,0,0,0
59,7,745,0,26,8,-1,0,0,0
52,1,382,1,26,8,-1,0,0,0
34,3,479,0,26,8,-1,0,0,0
52,4,0,0,26,8,-1,0,0,0
54,1,1111,0,26,8,-1,0,0,0
30,2,796,1,26,8,-1,0,0,0
48,3,957,0,26,8,-1,0,0,0
32,2,5910,0,26,8,-1,0,0,0
32,2,0,0,26,8,-1,0,0,0
36,2,608,0,26,8,-1,0,0,0
36,3,0,1,26,8,-1,0,0,1
40,2,0,0,26,8,-1,0,0,0
36,9,154,0,26,8,-1,0,1,0
40,2,3160,0,26,8,-1,0,0,0
36,2,699,0,26,8,-1,0,0,0
45,2,10,0,26,8,-1,0,0,0
38,3,-363,0,26,8,-1,0,0,0
50,1,0,0,26,8,-1,0,0,1
32,2,387,0,26,8,-1,0,0,0
44,3,7863,0,26,8,-1,0,0,0
41,2,1757,0,26,8,-1,0,0,0
31,12,526,0,26,8,-1,0,0,0
52,1,359,0,26,8,-1,0,0,0
37,2,0,0,26,8,-1,0,0,0
30,2,20,0,26,8,-1,0,0,0
39,2,46,0,26,8,-1,0,0,0
39,2,373,0,26,8,-1,0,0,0
50,1,3558,0,26,8,-1,0,0,0
32,3,485,0,26,8,-1,0,0,0
32,3,127,0,27,8,-1,0,0,0
40,3,6,0,27,8,-1,0,0,0
45,3,0,0,27,8,-1,0,0,0
34,2,1612,0,27,8,-1,0,0,0
38,2,1272,0,27,8,-1,0,0,0
50,10,0,0,27,8,-1,0,0,0
39,3,462,0,27,8,-1,0,0,0
34,7,296,0,27,8,-1,0,1,0
33,3,151,0,27,8,-1,0,0,0
55,3,56,0,27,8,-1,0,0,0
31,2,730,0,27,8,-1,0,0,0
45,3,3460,0,27,8,-1,0,0,0
38,3,187,0,27,8,-1,0,0,0
50,7,1503,0,27,8,-1,0,0,0
51,1,285,1,27,8,-1,0,0,0
31,3,0,0,27,8,-1,0,1,0
48,2,567,0,27,8,-1,0,0,0
33,2,0,0,27,8,-1,0,0,0
35,3,0,0,27,8,-1,0,0,0
34,5,1632,0,27,8,-1,0,0,0
45,3,917,0,27,8,-1,0,0,0
35,3,0,0,27,8,-1,0,0,0
51,5,3413,0,27,8,-1,0,0,0
49,2,0,0,27,8,-1,0,0,0
48,8,386,1,27,8,-1,0,0,0
37,2,40,0,27,8,-1,0,1,0
58,4,0,0,27,8,-1,0,0,0
53,2,2094,1,27,8,-1,0,0,0
54,2,656,1,27,8,-1,0,0,0
30,2,60,0,27,8,-1,0,0,0
52,2,1158,0,27,8,-1,0,0,0
49,1,2673,0,27,8,-1,0,0,0
55,6,39,0,27,8,-1,0,0,0
37,3,143,0,27,8,-1,0,0,0
37,7,487,1,27,8,-1,0,0,0
59,6,-47,0,27,8,-1,0,0,0
32,2,1836,0,27,8,-1,0,0,0
49,1,-417,0,27,8,-1,0,0,0
59,6,2396,0,27,8,-1,0,1,0
35,3,1085,0,27,8,-1,0,0,0
41,2,6563,0,27,8,-1,0,0,0
38,3,51,0,27,8,-1,0,0,0
51,3,1121,0,27,8,-1,0,0,0
52,2,0,0,27,8,-1,0,0,0
55,5,2944,0,27,8,-1,0,1,0
40,3,336,0,27,8,-1,0,0,0
46,1,836,0,27,8,-1,0,0,0
38,2,3724,0,27,8,-1,0,0,0
40,2,105,1,27,8,-1,0,0,0
38,3,258,0,27,8,-1,0,0,0
47,4,1647,0,27,8,-1,0,0,0
31,2,917,0,27,8,-1,0,0,0
39,3,0,0,27,8,-1,0,0,0
59,10,0,0,27,8,-1,0,0,0
44,2,-84,0,27,8,-1,0,0,0
35,3,344,0,27,8,-1,0,1,0
42,2,1,0,27,8,-1,0,0,0
42,3,324,0,27,8,-1,0,0,0
58,2,2076,0,27,8,-1,0,0,0
33,2,0,0,27,8,-1,0,0,0
31,2,36,0,27,8,-1,0,0,0
48,3,98,0,27,8,-1,0,0,0
59,2,0,0,27,8,-1,0,0,0
31,3,313,0,27,8,-1,0,0,0
35,3,25,0,27,8,-1,0,0,0
33,2,7084,0,27,8,-1,0,1,0
48,2,6748,0,27,8,-1,0,0,0
56,7,719,0,27,8,-1,0,0,0
41,2,24,0,27,8,-1,0,0,0
36,3,30,0,27,8,-1,0,0,0
48,4,35,0,27,8,-1,0,0,0
44,4,6485,0,27,8,-1,0,0,0
38,2,3228,0,27,8,-1,0,0,0
44,2,639,0,27,8,-1,0,0,0
31,3,46,0,27,8,-1,0,0,0
42,3,765,0,27,8,-1,0,0,0
35,2,362,0,27,8,-1,0,0,0
36,2,0,0,27,8,-1,0,0,0
43,2,46,0,27,8,-1,0,0,0
31,3,24,1,27,8,-1,0,0,0
36,3,25,0,27,8,-1,0,0,0
32,2,2204,0,27,8,-1,0,0,0
53,9,49,0,27,8,-1,0,0,0
58,6,-102,1,27,8,-1,0,0,0
32,3,1107,0,27,8,-1,0,0,0
41,3,128,0,27,8,-1,0,0,0
59,1,699,0,27,8,-1,0,0,0
32,2,0,0,27,8,-1,0,0,0
57,6,63,0,27,8,-1,0,0,0
32,2,0,0,27,8,-1,0,0,0
46,2,0,0,27,8,-1,0,0,0
51,1,16,1,27,8,-1,0,0,0
31,3,11,0,27,8,-1,0,0,0
30,3,0,0,27,8,-1,0,0,0
56,1,297,1,27,8,-1,0,0,0
31,3,-175,0,27,8,-1,0,0,0
33,3,1020,0,27,8,-1,0,0,0
46,2,0,0,27,8,-1,0,1,0
48,3,2328,0,27,8,-1,0,0,0
30,3,569,0,27,8,-1,0,1,0
47,5,6,0,27,8,-1,0,0,0
52,3,1697,1,27,8,-1,0,0,0
33,3,-173,0,27,8,-1,0,0,1
34,2,127,0,27,8,-1,0,0,0
51,1,3726,1,27,8,-1,0,0,0
40,8,324,0,27,8,-1,0,0,0
38,3,-453,1,27,8,-1,0,0,0
56,1,605,1,27,8,-1,0,0,0
31,3,522,1,27,8,-1,0,0,0
34,3,-552,0,27,8,-1,0,0,0
43,10,0,0,27,8,-1,0,0,0
43,3,-414,0,27,8,-1,0,0,0
57,3,104,0,27,8,-1,0,0,0
39,2,1041,0,27,8,-1,0,0,0
45,1,692,1,27,8,-1,0,0,0
60,3,91,0,27,8,-1,0,0,0
46,3,312,0,27,8,-1,0,0,0
46,5,236,0,27,8,-1,0,0,0
35,3,-1459,0,27,8,-1,0,0,0
42,3,314,0,27,8,-1,0,0,0
50,1,157,0,27,8,-1,0,0,0
55,4,1232,0,27,8,-1,0,0,0
55,3,570,0,27,8,-1,0,0,0
33,9,385,0,27,8,-1,0,0,0
54,1,946,0,27,8,-1,0,0,0
31,2,607,0,27,8,-1,0,0,0
41,4,875,1,27,8,-1,0,0,0
55,1,328,1,27,8,-1,0,0,0
46,2,0,0,27,8,-1,0,0,0
52,3,470,0,27,8,-1,0,0,0
34,2,-2,0,27,8,-1,0,0,0
56,6,-1,0,27,8,-1,0,0,0
44,3,-34,1,27,8,-1,0,0,0
46,4,979,0,27,8,-1,0,0,0
39,2,81,1,27,8,-1,0,0,0
49,2,2809,0,27,8,-1,0,0,0
36,2,0,0,27,8,-1,0,1,0
40,2,269,0,27,8,-1,0,0,0
34,3,1057,1,27,8,-1,0,0,0
60,5,0,0,27,8,-1,0,0,0
45,3,34,0,27,8,-1,0,0,0
38,11,134,0,27,8,-1,0,0,0
38,7,526,0,27,8,-1,0,0,0
32,7,356,0,27,8,-1,0,0,0
32,4,157,0,27,8,-1,0,0,0
43,3,-705,0,27,8,-1,0,0,0
36,7,96,0,27,8,-1,0,0,0
58,6,413,0,27,8,-1,0,0,0
31,7,1788,0,27,8,-1,0,0,0
58,6,911,0,27,8,-1,0,0,0
42,3,9324,0,27,8,-1,0,0,0
35,3,198,0,27,8,-1,0,0,0
30,2,2,0,27,8,-1,0,0,0
36,2,0,0,27,8,-1,0,0,0
42,7,105,0,27,8,-1,0,0,0
59,3,330,0,27,8,-1,0,0,0
30,3,194,1,27,8,-1,0,0,0
33,3,48,0,27,8,-1,0,0,0
47,1,209,0,27,8,-1,0,0,0
38,2,194,0,27,8,-1,0,0,0
51,1,-17,0,27,8,-1,0,0,1
31,1,183,0,27,8,-1,0,0,0
46,7,49,0,27,8,-1,0,0,0
37,3,39,0,27,8,-1,0,0,0
34,3,391,0,27,8,-1,0,0,0
44,2,1138,0,27,8,-1,0,1,0
53,7,837,0,27,8,-1,0,0,0
30,2,890,0,27,8,-1,0,0,0
59,6,213,0,27,8,-1,0,0,0
49,1,24,1,27,8,-1,0,0,0
48,3,164,0,27,8,-1,0,0,0
47,3,598,0,27,8,-1,0,0,0
44,10,2541,0,27,8,-1,0,0,0
34,2,255,0,27,8,-1,0,0,0
34,2,0,0,27,8,-1,0,0,0
41,3,417,0,27,8,-1,0,0,0
49,3,410,0,27,8,-1,0,0,1
37,10,309,0,27,8,-1,0,0,0
32,2,4393,0,27,8,-1,0,0,0
51,5,7,0,27,8,-1,0,0,0
41,2,852,1,27,8,-1,0,0,1
55,6,120,0,27,8,-1,0,0,0
32,3,1868,0,27,8,-1,0,0,0
42,3,2517,0,27,8,-1,0,0,0
32,3,1165,0,27,8,-1,0,0,0
48,1,2321,0,27,8,-1,0,0,0
58,7,0,0,27,8,-1,0,0,0
31,2,382,0,27,8,-1,0,0,0
39,2,816,0,27,8,-1,0,0,0
42,7,6383,0,27,8,-1,0,0,0
36,3,54,0,27,8,-1,0,1,0
44,3,682,0,27,8,-1,0,0,0
58,5,1905,0,27,8,-1,0,0,0
51,10,260,0,27,8,-1,0,0,0
30,2,168,0,27,8,-1,0,0,0
31,3,4979,1,27,8,-1,0,0,0
56,5,83,0,27,8,-1,0,0,0
31,2,347,0,27,8,-1,0,0,0
32,3,616,0,27,8,-1,0,0,0
57,1,1859,0,27,8,-1,0,0,0
48,2,2460,0,27,8,-1,0,0,0
32,3,5118,0,27,8,-1,0,0,0
33,2,1374,1,27,8,-1,0,0,0
54,2,2437,0,27,8,-1,0,0,0
50,1,334,0,27,8,-1,0,0,0
30,2,-218,0,27,8,-1,0,0,0
30,2,0,0,27,8,-1,0,0,0
54,2,124,0,27,8,-1,0,0,0
54,7,204,0,27,8,-1,0,0,0
56,2,321,0,27,8,-1,0,0,0
38,10,3918,0,27,8,-1,0,0,0
45,7,424,0,27,8,-1,0,0,0
50,2,0,0,27,8,-1,0,0,0
58,6,235,0,27,8,-1,0,0,0
50,5,60,1,27,8,-1,0,0,0
55,2,1713,0,27,8,-1,0,0,0
32,3,109,0,27,8,-1,0,0,0
50,1,0,0,27,8,-1,0,0,0
53,3,28,0,27,8,-1,0,0,0
43,2,0,0,27,8,-1,0,0,1
48,3,20,0,27,8,-1,0,0,1
37,1,243,0,27,8,-1,0,0,0
43,10,2220,0,27,8,-1,0,0,0
46,4,68,0,27,8,-1,0,0,0
37,2,5065,0,27,8,-1,0,0,0
35,2,753,0,27,8,-1,0,0,0
36,5,84,0,27,8,-1,0,0,0
53,2,12,0,27,8,-1,0,0,0
33,3,1940,0,27,8,-1,0,0,0
31,3,171,0,27,8,-1,0,0,0
32,3,930,0,27,8,-1,0,0,0
31,2,0,0,27,8,-1,0,0,0
40,2,27,0,27,8,-1,0,0,0
50,3,376,0,27,8,-1,0,0,0
32,4,725,0,27,8,-1,0,0,0
40,3,4594,0,27,8,-1,0,0,0
39,2,5976,0,27,8,-1,0,0,0
53,2,253,0,27,8,-1,0,0,0
37,2,80,0,27,8,-1,0,0,0
33,3,148,0,27,8,-1,0,0,0
39,2,113,0,27,8,-1,0,0,0
40,2,-1545,0,27,8,-1,0,0,1
34,4,510,0,27,8,-1,0,0,0
30,2,4,0,27,8,-1,0,0,0
34,3,-1,0,27,8,-1,0,0,1
56,3,4073,0,27,8,-1,0,0,0
31,3,137,0,27,8,-1,0,0,0
37,8,298,0,27,8,-1,0,0,0
34,2,682,0,27,8,-1,0,0,0
37,10,206,0,27,8,-1,0,0,0
49,2,276,0,27,8,-1,0,0,0
50,10,238,0,27,8,-1,0,0,0
55,4,356,0,27,8,-1,0,0,0
52,4,190,0,27,8,-1,0,0,0
48,2,0,0,27,8,-1,0,0,0
40,7,2,0,27,8,-1,0,0,1
37,3,430,0,27,8,-1,0,0,0
40,3,4,0,27,8,-1,0,0,1
47,2,-315,1,27,8,-1,0,0,0
47,1,1707,0,27,8,-1,0,0,0
54,1,-102,0,27,8,-1,0,0,0
33,2,627,0,27,8,-1,0,0,0
39,2,0,0,27,8,-1,0,0,0
32,7,518,0,27,8,-1,0,0,0
38,9,0,0,27,8,-1,0,0,0
45,1,534,0,27,8,-1,0,0,0
35,8,1194,1,28,8,-1,0,0,0
38,3,0,0,28,8,-1,0,0,0
56,7,1539,0,28,8,-1,0,0,0
30,2,7870,0,28,8,-1,0,0,0
30,3,849,0,28,8,-1,0,0,0
33,2,2637,0,28,8,-1,0,1,0
58,2,21,0,28,8,-1,0,0,0
33,2,1138,0,28,8,-1,0,0,0
31,3,201,0,28,8,-1,0,0,0
50,4,715,0,28,8,-1,0,0,0
47,3,65,0,28,8,-1,0,0,0
33,2,5943,0,28,8,-1,0,0,0
48,4,844,0,28,8,-1,0,0,0
32,2,2629,0,28,8,-1,0,0,0
33,2,0,0,28,8,-1,0,0,0
46,5,-11,0,28,8,-1,0,0,0
43,3,-278,0,28,8,-1,0,0,0
33,3,0,1,28,8,-1,0,0,0
58,6,136,0,28,8,-1,0,0,0
30,2,549,0,28,8,-1,0,0,0
59,2,1585,0,28,8,-1,0,0,0
30,3,0,0,28,8,-1,0,0,0
41,2,2676,0,28,8,-1,0,0,0
32,2,1134,0,28,8,-1,0,0,0
31,3,1510,0,28,8,-1,0,0,0
